primary_id,region,emission_co2e_subsector_total_agrc,emission_co2e_subsector_total_ccsq,emission_co2e_subsector_total_entc,emission_co2e_subsector_total_fgtv,emission_co2e_subsector_total_frst,emission_co2e_subsector_total_inen,emission_co2e_subsector_total_ippu,emission_co2e_subsector_total_lndu,emission_co2e_subsector_total_lsmm,emission_co2e_subsector_total_lvst,emission_co2e_subsector_total_scoe,emission_co2e_subsector_total_soil,emission_co2e_subsector_total_trns,emission_co2e_subsector_total_trww,emission_co2e_subsector_total_waso,emission_co2e_ch4_agrc,emission_co2e_ch4_ccsq,emission_co2e_ch4_entc,emission_co2e_ch4_fgtv,emission_co2e_ch4_frst,emission_co2e_ch4_inen,emission_co2e_ch4_ippu,emission_co2e_ch4_lsmm,emission_co2e_ch4_lvst,emission_co2e_ch4_scoe,emission_co2e_ch4_trns,emission_co2e_ch4_trww,emission_co2e_ch4_waso,emission_co2e_total,emission_co2e_ch4_total,emission_co2e_subsector_total_agrc_diff,emission_co2e_subsector_total_ccsq_diff,emission_co2e_subsector_total_entc_diff,emission_co2e_subsector_total_fgtv_diff,emission_co2e_subsector_total_frst_diff,emission_co2e_subsector_total_inen_diff,emission_co2e_subsector_total_ippu_diff,emission_co2e_subsector_total_lndu_diff,emission_co2e_subsector_total_lsmm_diff,emission_co2e_subsector_total_lvst_diff,emission_co2e_subsector_total_scoe_diff,emission_co2e_subsector_total_soil_diff,emission_co2e_subsector_total_trns_diff,emission_co2e_subsector_total_trww_diff,emission_co2e_subsector_total_waso_diff,emission_co2e_ch4_agrc_diff,emission_co2e_ch4_ccsq_diff,emission_co2e_ch4_entc_diff,emission_co2e_ch4_fgtv_diff,emission_co2e_ch4_frst_diff,emission_co2e_ch4_inen_diff,emission_co2e_ch4_ippu_diff,emission_co2e_ch4_lsmm_diff,emission_co2e_ch4_lvst_diff,emission_co2e_ch4_scoe_diff,emission_co2e_ch4_trns_diff,emission_co2e_ch4_trww_diff,emission_co2e_ch4_waso_diff,emission_co2e_total_diff,emission_co2e_ch4_total_diff,design_id,strategy_id,future_id,strategy_code,strategy,description,transformation_specification,baseline_strategy_id
0,iran,1143.6440971661718,0.0,6670.340981280681,1578.2806074904206,-1052.9332304936675,3893.6823124028015,4802.24705043894,704.7669816503055,126.96624754506396,1027.0613661534,6553.447109059621,254.08641150473855,1795.6018501966257,664.6571790902364,1500.0637389050155,150.7752517701065,0.0,10.028131439188744,1118.3944109103866,10.773657253598708,5.756547753132194,16.93812049977558,26.209141388880436,1027.0613661534,5.94905199450709,9.664231609448283,431.5369078679062,1484.4423676164095,29661.912702390357,4297.52918625674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,BASE,Strategy TX:BASE,,TX:BASE,1
87087,iran,657.1435822641274,0.0,5797.974336400555,8455.818169027145,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5712.620154376772,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33066.51800007909,7473.2134661331875,-486.5005149020444,0.0,-872.3666448801259,6877.537561536725,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4594.225743466385,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3404.6052976887368,3175.6842798764474,0,7011,0,TORNADO:FGTV:INC_FLARE,TORNADO:FGTV:INC_FLARE,,TX:FGTV:INC_FLARE|TX:LNDU:PLUR,0
88088,iran,657.1435822641274,0.0,5576.369141381141,8141.728352656902,-2122.1625395464193,2559.7269948347,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.572107697360077,5585.204418558976,0.0,1.47551160613622,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,31732.44355224801,7345.046615349191,-486.5005149020444,0.0,-1093.97183989954,6563.447745166481,-1069.229309052752,-1333.9553175681017,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.456023741828667,4466.810007648589,-10.773657253598708,-4.281036146995975,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,2070.5308498576524,3047.5174290924506,0,7012,0,TORNADO:INEN:INC_EFFICIENCY_ENERGY_HIGHEST,TORNADO:INEN:INC_EFFICIENCY_ENERGY_HIGHEST,,TX:INEN:INC_EFFICIENCY_ENERGY_HIGHEST|TX:LNDU:PLUR,0
89089,iran,657.1435822641274,0.0,5544.556561093805,8161.570467463679,-2122.1625395464193,2790.08269293773,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.512461394469032,5599.343162585641,0.0,1.681177759796176,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,31950.82878487048,7359.331379226625,-486.5005149020444,0.0,-1125.7844201868766,6583.289859973258,-1069.229309052752,-1103.5996194650716,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.5156700447197125,4480.948751675254,-10.773657253598708,-4.075369993336018,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,2288.916082480122,3061.8021929698853,0,7013,0,TORNADO:INEN:INC_EFFICIENCY_PRODUCTION,TORNADO:INEN:INC_EFFICIENCY_PRODUCTION,,TX:INEN:INC_EFFICIENCY_PRODUCTION|TX:LNDU:PLUR,0
90090,iran,657.1435822641274,0.0,6679.396368061858,8907.61906104084,-2122.1625395464193,1874.788465414208,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,8.751905016643281,6119.485441892936,0.0,1.0893763372444454,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,32916.42295789217,7880.121300733543,-486.5005149020444,0.0,9.055386781176821,7329.338453550419,-1069.229309052752,-2018.8938469885934,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-1.276226422545463,5001.0910309825495,-10.773657253598708,-4.667171415887749,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3254.5102555018166,3582.5921144768026,0,7014,0,TORNADO:INEN:SHIFT_FUEL_HEAT,TORNADO:INEN:SHIFT_FUEL_HEAT,,TX:INEN:SHIFT_FUEL_HEAT|TX:LNDU:PLUR,0
91091,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2587.68677870516,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33227.18195737216,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2214.56027173378,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3565.269254981802,3367.8463168263643,0,7015,0,TORNADO:IPPU:DEC_CLINKER,TORNADO:IPPU:DEC_CLINKER,,TX:IPPU:DEC_CLINKER|TX:LNDU:PLUR,0
92092,iran,657.1435822641274,0.0,5700.06504726317,8430.923685471544,-2091.736140713496,3100.377011701015,2265.2033725613323,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.732664403443964,5774.006049029534,0.0,1.8040095045783764,11.390732342957012,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,32386.84883451285,7532.548901272938,-486.5005149020444,0.0,-970.2759340175116,6852.6430779811235,-1038.8029102198284,-793.3053007017866,-2537.043677877608,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.29546703574478,4655.611638119147,-10.773657253598708,-3.952538248553818,-5.547388156818567,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,2724.9361321224933,3235.0197150161976,0,7016,0,TORNADO:IPPU:DEC_DEMAND,TORNADO:IPPU:DEC_DEMAND,,TX:IPPU:DEC_DEMAND|TX:LNDU:PLUR,0
93093,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2471.5401794375507,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33111.03535810455,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2330.7068710013896,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3449.1226557141927,3367.8463168263643,0,7017,0,TORNADO:IPPU:DEC_HFCS_HIGHEST,TORNADO:IPPU:DEC_HFCS_HIGHEST,,TX:IPPU:DEC_HFCS_HIGHEST|TX:LNDU:PLUR,0
94094,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2519.478759468549,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33158.973938135554,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2282.7682909703913,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3497.0612357451973,3367.8463168263643,0,7018,0,TORNADO:IPPU:DEC_N2O,TORNADO:IPPU:DEC_N2O,,TX:IPPU:DEC_N2O|TX:LNDU:PLUR,0
95095,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33234.2609233594,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3572.348220969041,3367.8463168263643,0,7019,0,TORNADO:IPPU:DEC_OTHER_FCS,TORNADO:IPPU:DEC_OTHER_FCS,,TX:IPPU:DEC_OTHER_FCS|TX:LNDU:PLUR,0
96096,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2542.1767883833304,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33181.67196705033,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2260.07026205561,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3519.7592646599733,3367.8463168263643,0,7020,0,TORNADO:IPPU:DEC_PFCS,TORNADO:IPPU:DEC_PFCS,,TX:IPPU:DEC_PFCS|TX:LNDU:PLUR,0
97097,iran,656.5705114040669,0.0,5797.911720591076,8623.51019602839,-2195.3220035898553,3357.861743351759,2594.765744692398,785.1489221402416,319.14896961228703,312.46889852041284,4910.1333944783855,0.0,5287.955665824951,770.5607177645752,180.51602072468575,103.73447490225831,0.0,7.867846868780148,5904.747100860699,0.0,1.9303623563414123,13.179131494293975,312.241936228927,312.4688985204127,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,31401.230501543374,7664.882822192039,-487.0735857621049,0.0,-872.4292606896051,7045.22958853797,-1142.3887730961878,-535.8205690510426,-2207.481305746542,80.38194048993603,192.18272206722307,-714.5924676329872,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353867433885,-1319.5477181803299,-47.040776867848194,0.0,-2.160284570408596,4786.352689950312,-10.773657253598708,-3.826185396790782,-3.758989005481604,286.03279484004656,-714.5924676329873,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,1739.3177991530174,3367.3536359352993,0,7021,0,TORNADO:LNDU:DEC_DEFORESTATION,TORNADO:LNDU:DEC_DEFORESTATION,,TX:LNDU:DEC_DEFORESTATION|TX:LNDU:PLUR,0
98098,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33234.2609233594,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3572.348220969041,3367.8463168263643,0,7022,0,TORNADO:LNDU:DEC_SOC_LOSS_PASTURES,TORNADO:LNDU:DEC_SOC_LOSS_PASTURES,,TX:LNDU:DEC_SOC_LOSS_PASTURES|TX:LNDU:PLUR,0
99099,iran,656.8143997906297,0.0,5797.943868674853,8623.536321740003,-2199.0915792357378,3357.9874681402257,2594.765744692398,2635.6729475621432,319.3475202218596,312.6641122664902,4910.1333944783855,0.0,5287.955665824951,770.560717517823,180.51602072468575,103.76711264008176,0.0,7.867891154857819,5904.765113509331,0.0,1.9305878092339206,13.179131494293975,312.4361696583493,312.66411226649006,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33248.806602398705,7665.323189492965,-486.8296973755421,0.0,-872.3971126058286,7045.2557142495825,-1146.1583487420703,-535.6948442625758,-2207.481305746542,1930.9059659118377,192.38127267679565,-714.3972538869099,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353842758668,-1319.5477181803299,-47.008139130024745,0.0,-2.160240284330925,4786.370702598944,-10.773657253598708,-3.8259599438982734,-3.758989005481604,286.22702826946886,-714.39725388691,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3586.8939000083483,3367.794003236225,0,7023,0,TORNADO:LNDU:INC_REFORESTATION,TORNADO:LNDU:INC_REFORESTATION,,TX:LNDU:INC_REFORESTATION|TX:LNDU:PLUR,0
100100,iran,660.1760477205135,0.0,5798.909900553688,8624.321670116778,-2119.462674641509,3361.7602341812617,2594.765744692398,2508.526428034642,333.2967619223341,326.3787987775878,4910.1333944783855,0.0,5287.955665824951,770.560717899405,180.51602072468575,103.8218471505681,0.0,7.869222107337403,5905.306566232791,0.0,1.9373532293795994,13.179131494293975,326.0821080433872,326.3787987775878,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33237.83871028512,7693.288097995672,-483.4680494456584,0.0,-871.4310807269931,7046.041062626358,-1066.5294441478413,-531.9220782215398,-2207.481305746542,1803.7594463843363,206.33051437727013,-700.6825673758123,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.9035388091686,-1319.5477181803299,-46.953404619538404,0.0,-2.1589093318513415,4786.912155322404,-10.773657253598708,-3.8191945237525946,-3.758989005481604,299.8729666545068,-700.6825673758123,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3575.9260078947627,3395.7589117389316,0,7024,0,TORNADO:LNDU:INC_SILVOPASTURE,TORNADO:LNDU:INC_SILVOPASTURE,,TX:LNDU:INC_SILVOPASTURE|TX:LNDU:PLUR,0
101101,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,319.3384712504382,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33234.2609233594,7665.375503083104,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,192.37222370537424,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3572.348220969041,3367.8463168263643,0,7025,0,TORNADO:LSMM:INC_CAPTURE_BIOGAS,TORNADO:LSMM:INC_CAPTURE_BIOGAS,,TX:LSMM:INC_CAPTURE_BIOGAS|TX:LNDU:PLUR,0
102102,iran,657.1435822641274,0.0,5797.257998311413,8622.512935419754,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,362.3563314945162,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86652510797572,5904.069404666217,0.0,1.930801136958844,13.179131494293975,356.8836216749209,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33275.51428862663,7709.117612606763,-486.5005149020444,0.0,-873.0829829692684,7044.232327929334,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,235.39008394945225,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.161606331213024,4785.674993755831,-10.773657253598708,-3.82574661617335,-3.758989005481604,330.6744802860405,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3613.6015862362765,3411.588426350023,0,7026,0,TORNADO:LSMM:INC_MANAGEMENT_CATTLE_PIGS,TORNADO:LSMM:INC_MANAGEMENT_CATTLE_PIGS,,TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS|TX:LNDU:PLUR,0
103103,iran,657.1435822641274,0.0,5797.684631945305,8623.137185532956,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,355.5321301189909,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.867363686384834,5904.493918539302,0.0,1.930801136958844,13.179131494293975,349.1094333350614,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33269.7409709982,7701.768776718397,-486.5005149020444,0.0,-872.656349335376,7044.856578042536,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,228.56588257392693,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.1607677528039098,4786.0995076289155,-10.773657253598708,-3.82574661617335,-3.758989005481604,322.90029194618097,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3607.8282686078455,3404.239590461657,0,7027,0,TORNADO:LSMM:INC_MANAGEMENT_OTHER,TORNADO:LSMM:INC_MANAGEMENT_OTHER,,TX:LSMM:INC_MANAGEMENT_OTHER|TX:LNDU:PLUR,0
104104,iran,657.1435822641274,0.0,5797.973739838192,8623.560219194575,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,318.7077040191974,312.65521413558906,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.867931959920044,5904.781597576385,0.0,1.930801136958844,13.179131494293975,311.7966152083165,312.65521413558884,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33233.62868645292,7664.744205902271,-486.5005149020444,0.0,-872.3672414424891,7045.279611704154,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,191.74145647413346,-714.406152017811,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.1601994792687,4786.387186665998,-10.773657253598708,-3.82574661617335,-3.758989005481604,285.58747381943607,-714.4061520178112,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3571.715984062561,3367.2150196455304,0,7028,0,TORNADO:LSMM:INC_MANAGEMENT_POULTRY,TORNADO:LSMM:INC_MANAGEMENT_POULTRY,,TX:LSMM:INC_MANAGEMENT_POULTRY|TX:LNDU:PLUR,0
105105,iran,657.1435822641274,0.0,5797.974336400555,8623.561092307455,-2122.1625395464193,3358.106431276125,2594.765744692398,2543.712791519206,319.3384712504382,227.32130321014827,4910.1333944783855,0.0,5287.955665824951,770.5607180319039,180.51602072468575,103.81984343047966,0.0,7.86793313273726,5904.782191326689,0.0,1.930801136958844,13.179131494293975,312.4273174660295,227.32130321014827,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33148.92701243396,7580.041592157664,-486.5005149020444,0.0,-872.3666448801259,7045.280484817034,-1069.229309052752,-535.5758811266764,-2207.481305746542,1838.9458098689004,192.37222370537424,-799.7400629432518,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353894166753,-1319.5477181803299,-46.95540833962684,0.0,-2.160198306451484,4786.387780416302,-10.773657253598708,-3.82574661617335,-3.758989005481604,286.21817607714905,-799.7400629432518,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3487.0143100436035,3282.512405900924,0,7029,0,TORNADO:LVST:DEC_ENTERIC_FERMENTATION,TORNADO:LVST:DEC_ENTERIC_FERMENTATION,,TX:LVST:DEC_ENTERIC_FERMENTATION|TX:LNDU:PLUR,0
106106,iran,657.1327250505144,0.0,5797.97049402467,8623.55796969865,-2122.2034130619018,3358.091404634061,2594.765744692398,2543.307820099385,319.2477803298707,312.6025232156416,4910.1333944783855,0.0,5287.955665824951,770.560717801399,180.51602072468575,103.81981326878045,0.0,7.867927839594452,5904.780038412523,0.0,1.930774190801611,13.179131494293975,312.3378542115777,312.6025232156417,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33233.63884751271,7665.23113359354,-486.5113721156574,0.0,-872.3704872560111,7045.2773622082295,-1069.2701825682343,-535.5909077687406,-2207.481305746542,1838.5408384490795,192.28153278480673,-714.4588429377584,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.9035387111627,-1319.5477181803299,-46.95543850132606,0.0,-2.1602035995942925,4786.385627502136,-10.773657253598708,-3.8257735623305833,-3.758989005481604,286.12871282269725,-714.4588429377584,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3571.726145122353,3367.7019473368,0,7030,0,TORNADO:LVST:DEC_EXPORTS,TORNADO:LVST:DEC_EXPORTS,,TX:LVST:DEC_EXPORTS|TX:LNDU:PLUR,0
107107,iran,661.005722373089,0.0,5799.180281274579,8624.54141925294,-2133.6216436150585,3362.817264584604,2594.765744692398,2419.076573112978,337.3444407342255,330.3584166987322,4910.1333944783855,0.0,5287.955665824951,770.5607183610139,180.51602072468575,103.82243374319765,0.0,7.869594586768138,5905.458073645764,0.0,1.939248723218226,13.179131494293975,330.04177673574276,330.35841669873236,18.865818057519242,86.74757738927832,723.3350606859511,179.76461482757873,33144.63401849753,7701.381746588044,-482.6383747930828,0.0,-871.1607000061022,7046.2608117625205,-1080.688413121391,-530.8650478181976,-2207.481305746542,1714.3095914626726,210.37819318916152,-696.7029494546679,-1643.3137145812352,-254.08641150473855,3492.3538156283257,105.90353927077751,-1319.5477181803299,-46.95281802690886,0.0,-2.158536852420606,4787.063662735377,-10.773657253598708,-3.8172990299139684,-3.758989005481604,303.83263534686233,-696.7029494546678,12.916766063012151,77.08334577983004,291.7981528180449,-1304.6777527888307,3482.7213161071704,3403.8525603313037,0,7031,0,TORNADO:LVST:INC_PRODUCTIVITY,TORNADO:LVST:INC_PRODUCTIVITY,,TX:LVST:INC_PRODUCTIVITY|TX:LNDU:PLUR,0
