"","region","time_period","strategy_code","future_id","value","difference_value","difference_variable","variable"
"5874","brazil",13,"PFLO:ALL_PLUR",0,210189674.679759,350316.124466265,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5875","brazil",14,"PFLO:ALL_PLUR",0,271277264.556195,452128.774260325,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5876","brazil",15,"PFLO:ALL_PLUR",0,316235337.349627,527058.895582711,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5877","brazil",16,"PFLO:ALL_PLUR",0,348910408.881905,581517.348136509,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5878","brazil",17,"PFLO:ALL_PLUR",0,359233135.683885,598721.892806474,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5879","brazil",18,"PFLO:ALL_PLUR",0,348613294.941305,581022.158235509,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5880","brazil",19,"PFLO:ALL_PLUR",0,319537407.850529,532562.346417548,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5881","brazil",2,"PFLO:ALL_PLUR",0,0,1.11758708953857e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5882","brazil",20,"PFLO:ALL_PLUR",0,275222178.270191,458703.630450318,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5883","brazil",21,"PFLO:ALL_PLUR",0,219273230.392863,365455.383988105,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5884","brazil",22,"PFLO:ALL_PLUR",0,155252089.467733,258753.482446222,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5885","brazil",23,"PFLO:ALL_PLUR",0,86436749.5047905,144061.249174651,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5886","brazil",24,"PFLO:ALL_PLUR",0,15618903.9102796,26031.5065171327,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5887","brazil",25,"PFLO:ALL_PLUR",0,-55008712.2651782,-91681.1871086303,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5888","brazil",26,"PFLO:ALL_PLUR",0,-123778050.433414,-206296.750722356,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5889","brazil",27,"PFLO:ALL_PLUR",0,-189726776.617118,-316211.294361863,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5890","brazil",28,"PFLO:ALL_PLUR",0,-252374453.191822,-420624.088653037,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5891","brazil",29,"PFLO:ALL_PLUR",0,-311604841.742359,-519341.402903931,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5892","brazil",3,"PFLO:ALL_PLUR",0,0,2.60770320892334e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5893","brazil",30,"PFLO:ALL_PLUR",0,-367554301.519536,-612590.50253256,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5894","brazil",31,"PFLO:ALL_PLUR",0,-420286227.861799,-700477.046436332,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5895","brazil",32,"PFLO:ALL_PLUR",0,-470231726.5091,-783719.544181833,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5896","brazil",33,"PFLO:ALL_PLUR",0,-517823979.275863,-863039.965459771,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5897","brazil",34,"PFLO:ALL_PLUR",0,-563445026.767207,-939075.044612011,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5898","brazil",35,"PFLO:ALL_PLUR",0,-607420952.464803,-1012368.254108,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5899","brazil",4,"PFLO:ALL_PLUR",0,0,3.53902578353882e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5900","brazil",5,"PFLO:ALL_PLUR",0,0,4.84287738800049e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5901","brazil",6,"PFLO:ALL_PLUR",0,0,5.58793544769287e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5902","brazil",7,"PFLO:ALL_PLUR",0,0,7.07805156707764e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5903","brazil",8,"PFLO:ALL_PLUR",0,0,8.38190317153931e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5904","brazil",9,"PFLO:ALL_PLUR",0,0,9.31322574615479e-08,"yield_agrc_bevs_and_spices_tonne","cb:agrc:crop_value:crops_produced:bevs_and_spices"
"5905","brazil",0,"PFLO:ALL_PLUR",0,0,0,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5906","brazil",1,"PFLO:ALL_PLUR",0,0,3.72529029846191e-08,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5907","brazil",10,"PFLO:ALL_PLUR",0,9.34302806854248e-05,3.27825546264648e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5908","brazil",11,"PFLO:ALL_PLUR",0,205714453.450453,721805.09982615,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5909","brazil",12,"PFLO:ALL_PLUR",0,217289378.251074,762418.8710564,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5910","brazil",13,"PFLO:ALL_PLUR",0,362042751.818702,1270325.4449779,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5911","brazil",14,"PFLO:ALL_PLUR",0,476837032.460179,1673112.39459712,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5912","brazil",15,"PFLO:ALL_PLUR",0,569013093.624116,1996537.17061093,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5913","brazil",16,"PFLO:ALL_PLUR",0,642701959.878034,2255094.59606328,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5914","brazil",17,"PFLO:ALL_PLUR",0,679913328.203184,2385660.80071293,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5915","brazil",18,"PFLO:ALL_PLUR",0,680791377.783748,2388741.6764342,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5916","brazil",19,"PFLO:ALL_PLUR",0,647271804.601526,2271129.13895272,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5917","brazil",2,"PFLO:ALL_PLUR",0,0,2.98023223876953e-08,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5918","brazil",20,"PFLO:ALL_PLUR",0,582779210.924551,2044839.33657737,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5919","brazil",21,"PFLO:ALL_PLUR",0,491892771.392057,1725939.54874406,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5920","brazil",22,"PFLO:ALL_PLUR",0,379786307.274512,1332583.53429653,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5921","brazil",23,"PFLO:ALL_PLUR",0,251888773.745417,883820.258755848,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5922","brazil",24,"PFLO:ALL_PLUR",0,113523188.155115,398326.97598286,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5923","brazil",25,"PFLO:ALL_PLUR",0,-30380776.7592735,-106599.216699205,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5924","brazil",26,"PFLO:ALL_PLUR",0,-175317691.345633,-615149.794195205,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5925","brazil",27,"PFLO:ALL_PLUR",0,-317673106.305759,-1114642.47826582,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5926","brazil",28,"PFLO:ALL_PLUR",0,-454561203.458538,-1594951.59108259,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5927","brazil",29,"PFLO:ALL_PLUR",0,-583794566.238822,-2048401.98680288,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5928","brazil",3,"PFLO:ALL_PLUR",0,0,6.70552253723145e-08,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5929","brazil",30,"PFLO:ALL_PLUR",0,-703825733.328195,-2469563.97659016,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5930","brazil",31,"PFLO:ALL_PLUR",0,-819370509.265689,-2874984.24303751,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5931","brazil",32,"PFLO:ALL_PLUR",0,-930625816.612334,-3265353.74249942,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5932","brazil",33,"PFLO:ALL_PLUR",0,-1037831864.72332,-3641515.31481867,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5933","brazil",34,"PFLO:ALL_PLUR",0,-1141230855.51185,-4004318.79126966,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5934","brazil",35,"PFLO:ALL_PLUR",0,-1239217164.51784,-4348130.40181699,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5935","brazil",4,"PFLO:ALL_PLUR",0,0,1.19209289550781e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5936","brazil",5,"PFLO:ALL_PLUR",0,0,1.63912773132324e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5937","brazil",6,"PFLO:ALL_PLUR",0,0,1.78813934326172e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5938","brazil",7,"PFLO:ALL_PLUR",0,0,2.23517417907715e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5939","brazil",8,"PFLO:ALL_PLUR",0,0,2.75671482086182e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5940","brazil",9,"PFLO:ALL_PLUR",0,0,3.12924385070801e-07,"yield_agrc_cereals_tonne","cb:agrc:crop_value:crops_produced:cereals"
"5941","brazil",0,"PFLO:ALL_PLUR",0,0,0,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5942","brazil",1,"PFLO:ALL_PLUR",0,0,5.58793544769287e-09,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5943","brazil",10,"PFLO:ALL_PLUR",0,3.63634899258614e-05,5.30853867530823e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5944","brazil",11,"PFLO:ALL_PLUR",0,76485006.0400625,111656.943124179,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5945","brazil",12,"PFLO:ALL_PLUR",0,78848740.4611452,115107.650308241,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5946","brazil",13,"PFLO:ALL_PLUR",0,129571351.48647,189155.257644481,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5947","brazil",14,"PFLO:ALL_PLUR",0,167231186.872037,244133.119521222,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5948","brazil",15,"PFLO:ALL_PLUR",0,194952297.367746,284601.893967513,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5949","brazil",16,"PFLO:ALL_PLUR",0,215098858.363895,314012.931918095,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5950","brazil",17,"PFLO:ALL_PLUR",0,221489062.924621,323341.697700176,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5951","brazil",18,"PFLO:ALL_PLUR",0,215008237.290296,313880.638379994,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5952","brazil",19,"PFLO:ALL_PLUR",0,197208057.516537,287894.974476697,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5953","brazil",2,"PFLO:ALL_PLUR",0,0,7.45058059692383e-09,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5954","brazil",20,"PFLO:ALL_PLUR",0,170091068.67312,248308.12944981,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5955","brazil",21,"PFLO:ALL_PLUR",0,135904602.24366,198400.879187824,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5956","brazil",22,"PFLO:ALL_PLUR",0,96858701.9364788,141399.564870772,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5957","brazil",23,"PFLO:ALL_PLUR",0,54984607.7521361,80269.500368082,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5958","brazil",24,"PFLO:ALL_PLUR",0,12008930.0206418,17531.2847016668,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5959","brazil",25,"PFLO:ALL_PLUR",0,-30715976.4916982,-44840.84159372,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5960","brazil",26,"PFLO:ALL_PLUR",0,-72157440.5299849,-105339.329240854,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5961","brazil",27,"PFLO:ALL_PLUR",0,-111731906.684054,-163112.272531466,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5962","brazil",28,"PFLO:ALL_PLUR",0,-149154596.816329,-217743.936958144,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5963","brazil",29,"PFLO:ALL_PLUR",0,-184366080.975595,-269147.563468022,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5964","brazil",3,"PFLO:ALL_PLUR",0,0,1.30385160446167e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5965","brazil",30,"PFLO:ALL_PLUR",0,-217462564.436956,-317463.597718184,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5966","brazil",31,"PFLO:ALL_PLUR",0,-248486196.844267,-362753.572035426,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5967","brazil",32,"PFLO:ALL_PLUR",0,-277715848.082308,-405424.595740596,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5968","brazil",33,"PFLO:ALL_PLUR",0,-305428402.438325,-445880.879472007,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5969","brazil",34,"PFLO:ALL_PLUR",0,-331867093.842447,-484477.509259046,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5970","brazil",35,"PFLO:ALL_PLUR",0,-357238882.166322,-521516.616301199,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5971","brazil",4,"PFLO:ALL_PLUR",0,0,1.86264514923096e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5972","brazil",5,"PFLO:ALL_PLUR",0,0,2.51457095146179e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5973","brazil",6,"PFLO:ALL_PLUR",0,0,2.88709998130798e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5974","brazil",7,"PFLO:ALL_PLUR",0,0,3.81842255592346e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5975","brazil",8,"PFLO:ALL_PLUR",0,0,4.2840838432312e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5976","brazil",9,"PFLO:ALL_PLUR",0,0,4.84287738800049e-08,"yield_agrc_fibers_tonne","cb:agrc:crop_value:crops_produced:fibers"
"5977","brazil",0,"PFLO:ALL_PLUR",0,0,0,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5978","brazil",1,"PFLO:ALL_PLUR",0,0,1.19209289550781e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5979","brazil",10,"PFLO:ALL_PLUR",0,0.000855326652526855,1.22189521789551e-06,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5980","brazil",11,"PFLO:ALL_PLUR",0,1846402697.86155,2637718.13980222,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5981","brazil",12,"PFLO:ALL_PLUR",0,1931624218.15706,2759463.16879579,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5982","brazil",13,"PFLO:ALL_PLUR",0,3219252681.4004,4598932.40200058,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5983","brazil",14,"PFLO:ALL_PLUR",0,4238734363.91482,6055334.8055926,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5984","brazil",15,"PFLO:ALL_PLUR",0,5070903553.33087,7244147.93332982,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5985","brazil",16,"PFLO:ALL_PLUR",0,5774470642.26187,8249243.77465981,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5986","brazil",17,"PFLO:ALL_PLUR",0,6192289721.40682,8846128.17343831,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5987","brazil",18,"PFLO:ALL_PLUR",0,6335705447.97773,9051007.78282532,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5988","brazil",19,"PFLO:ALL_PLUR",0,6229267245.10389,8898953.20729128,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5989","brazil",2,"PFLO:ALL_PLUR",0,0,1.49011611938477e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5990","brazil",20,"PFLO:ALL_PLUR",0,5907015769.65975,8438593.95665678,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5991","brazil",21,"PFLO:ALL_PLUR",0,5408465193.38501,7726378.84769288,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5992","brazil",22,"PFLO:ALL_PLUR",0,4774013365.13486,6820019.09304979,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5993","brazil",23,"PFLO:ALL_PLUR",0,4041994008.82069,5774277.15545812,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5994","brazil",24,"PFLO:ALL_PLUR",0,3246133185.63126,4637333.12233037,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5995","brazil",25,"PFLO:ALL_PLUR",0,2413955960.63751,3448508.51519644,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5996","brazil",26,"PFLO:ALL_PLUR",0,1566927708.43825,2238468.15491179,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5997","brazil",27,"PFLO:ALL_PLUR",0,718881178.239837,1026973.1117712,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5998","brazil",28,"PFLO:ALL_PLUR",0,-122022201.509091,-174317.430727273,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"5999","brazil",29,"PFLO:ALL_PLUR",0,-952109295.165667,-1360156.13595095,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6000","brazil",3,"PFLO:ALL_PLUR",0,0,2.98023223876953e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6001","brazil",30,"PFLO:ALL_PLUR",0,-1771036969.48856,-2530052.81355509,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6002","brazil",31,"PFLO:ALL_PLUR",0,-2472818807.74126,-3532598.29677323,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6003","brazil",32,"PFLO:ALL_PLUR",0,-3087858042.8286,-4411225.77546942,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6004","brazil",33,"PFLO:ALL_PLUR",0,-3639247499.13831,-5198924.99876902,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6005","brazil",34,"PFLO:ALL_PLUR",0,-4143692503.3062,-5919560.71900886,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6006","brazil",35,"PFLO:ALL_PLUR",0,-4613028648.54188,-6590040.9264884,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6007","brazil",4,"PFLO:ALL_PLUR",0,0,4.76837158203125e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6008","brazil",5,"PFLO:ALL_PLUR",0,0,6.25848770141602e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6009","brazil",6,"PFLO:ALL_PLUR",0,0,6.85453414916992e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6010","brazil",7,"PFLO:ALL_PLUR",0,0,8.64267349243164e-07,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6011","brazil",8,"PFLO:ALL_PLUR",0,0,1.01327896118164e-06,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6012","brazil",9,"PFLO:ALL_PLUR",0,0,1.16229057312012e-06,"yield_agrc_fruits_tonne","cb:agrc:crop_value:crops_produced:fruits"
"6013","brazil",0,"PFLO:ALL_PLUR",0,0,0,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6014","brazil",1,"PFLO:ALL_PLUR",0,0,9.31322574615479e-09,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6015","brazil",10,"PFLO:ALL_PLUR",0,4.24683094024658e-05,7.07805156707764e-08,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6016","brazil",11,"PFLO:ALL_PLUR",0,90445247.1271768,150742.078545295,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6017","brazil",12,"PFLO:ALL_PLUR",0,93067961.1963473,155113.268660579,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6018","brazil",13,"PFLO:ALL_PLUR",0,153187567.100711,255312.611834519,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6019","brazil",14,"PFLO:ALL_PLUR",0,197920798.00749,329867.99667915,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6020","brazil",15,"PFLO:ALL_PLUR",0,231003771.567911,385006.285946518,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6021","brazil",16,"PFLO:ALL_PLUR",0,255335647.281539,425559.412135899,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6022","brazil",17,"PFLO:ALL_PLUR",0,263277571.674228,438795.95279038,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6023","brazil",18,"PFLO:ALL_PLUR",0,255725023.622326,426208.372703876,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6024","brazil",19,"PFLO:ALL_PLUR",0,234367982.553708,390613.30425618,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6025","brazil",2,"PFLO:ALL_PLUR",0,0,9.31322574615479e-09,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6026","brazil",20,"PFLO:ALL_PLUR",0,201456278.034919,335760.463391531,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6027","brazil",21,"PFLO:ALL_PLUR",0,159574814.000559,265958.023334265,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6028","brazil",22,"PFLO:ALL_PLUR",0,111307514.26818,185512.523780299,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6029","brazil",23,"PFLO:ALL_PLUR",0,59075628.4593433,98459.3807655722,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6030","brazil",24,"PFLO:ALL_PLUR",0,4982397.02859856,8303.99504766427,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6031","brazil",25,"PFLO:ALL_PLUR",0,-49280789.0119672,-82134.6483532786,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6032","brazil",26,"PFLO:ALL_PLUR",0,-102372756.771303,-170621.261285504,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6033","brazil",27,"PFLO:ALL_PLUR",0,-153493578.051843,-255822.630086405,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6034","brazil",28,"PFLO:ALL_PLUR",0,-202203663.475346,-337006.105792243,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6035","brazil",29,"PFLO:ALL_PLUR",0,-248344491.872503,-413907.486454172,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6036","brazil",3,"PFLO:ALL_PLUR",0,0,1.86264514923096e-08,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6037","brazil",30,"PFLO:ALL_PLUR",0,-291960710.864331,-486601.184773885,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
"6038","brazil",31,"PFLO:ALL_PLUR",0,-333030360.995433,-555050.601659056,"yield_agrc_herbs_and_other_perennial_crops_tonne","cb:agrc:crop_value:crops_produced:herbs"
