"region","time_period","strategy_code","future_id","value","difference_value","difference_variable","variable"
"brazil",7,"PFLO:ALL_PLUR",0,-9.09494701772928e-07,1.81898940354586e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_diesel","cb:enfu:fuel_cost:X:X"
"brazil",8,"PFLO:ALL_PLUR",0,-9.09494701772928e-07,1.81898940354586e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_diesel","cb:enfu:fuel_cost:X:X"
"brazil",9,"PFLO:ALL_PLUR",0,-1.36424205265939e-06,2.72848410531878e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_diesel","cb:enfu:fuel_cost:X:X"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,155727.79149943,-0.31145558299886,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,188536655.968137,-377.073311936274,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,382265715.579336,-764.531431158672,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,567375352.046124,-1134.75070409225,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,748651156.514652,-1497.3023130293,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,915207537.321695,-1830.41507464339,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,1078063104.19385,-2156.12620838771,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,1237591040.00493,-2475.18208000986,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,1393701855.30911,-2787.40371061822,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,1546032502.65884,-3092.06500531768,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,1694032742.86155,-3388.06548572309,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",21,"PFLO:ALL_PLUR",0,1837204276.70808,-3674.40855341616,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",22,"PFLO:ALL_PLUR",0,1974765761.52612,-3949.53152305223,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",23,"PFLO:ALL_PLUR",0,2107804242.8415,-4215.608485683,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",24,"PFLO:ALL_PLUR",0,2236159823.81942,-4472.31964763884,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",25,"PFLO:ALL_PLUR",0,2359747614.55565,-4719.4952291113,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",26,"PFLO:ALL_PLUR",0,2478444957.90318,-4956.88991580635,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",27,"PFLO:ALL_PLUR",0,2592319441.58584,-5184.63888317169,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",28,"PFLO:ALL_PLUR",0,2701496476.38425,-5402.99295276851,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",29,"PFLO:ALL_PLUR",0,2806152482.08728,-5612.30496417456,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",30,"PFLO:ALL_PLUR",0,2906501768.41827,-5813.00353683655,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",31,"PFLO:ALL_PLUR",0,3005849156.52517,-6011.69831305035,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",32,"PFLO:ALL_PLUR",0,3102431590.80341,-6204.86318160681,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",33,"PFLO:ALL_PLUR",0,3196390831.4219,-6392.7816628438,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",34,"PFLO:ALL_PLUR",0,3287840573.80281,-6575.68114760562,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",35,"PFLO:ALL_PLUR",0,3376871313.30331,-6753.74262660662,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",4,"PFLO:ALL_PLUR",0,-4.54747350886464e-07,9.09494701772928e-13,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",5,"PFLO:ALL_PLUR",0,-1.36424205265939e-06,2.72848410531878e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",6,"PFLO:ALL_PLUR",0,-1.36424205265939e-06,2.72848410531878e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",7,"PFLO:ALL_PLUR",0,-1.81898940354586e-06,3.63797880709171e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",8,"PFLO:ALL_PLUR",0,-1.36424205265939e-06,2.72848410531878e-12,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",9,"PFLO:ALL_PLUR",0,-4.54747350886464e-07,9.09494701772928e-13,"totalvalue_enfu_fuel_consumed_inen_fuel_gasoline","cb:enfu:fuel_cost:X:X"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",21,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",22,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",23,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",24,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",25,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",26,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",27,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",28,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",29,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",30,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",31,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",32,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",33,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",34,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",35,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",4,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",5,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",6,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",7,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",8,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",9,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids","cb:enfu:fuel_cost:X:X"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,-801846406.356722,1603.69281271344,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,-1554829570.8958,3109.6591417916,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,-2260680606.27145,4521.3612125429,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,-2921576630.27486,5843.15326054972,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,-3556183781.63146,7112.36756326291,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,-4155063034.81415,8310.12606962829,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,-4719672729.88184,9439.34545976369,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,-5251243576.7769,10502.4871535538,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,-5750946692.20232,11501.8933844046,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,-6219897105.78805,12439.7942115761,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",21,"PFLO:ALL_PLUR",0,-6659492854.84732,13318.9857096946,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",22,"PFLO:ALL_PLUR",0,-7070461610.5857,14140.9232211714,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",23,"PFLO:ALL_PLUR",0,-7453768030.67024,14907.5360613405,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",24,"PFLO:ALL_PLUR",0,-7810332836.05848,15620.665672117,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",25,"PFLO:ALL_PLUR",0,-8141035252.06456,16282.0705041291,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",26,"PFLO:ALL_PLUR",0,-8446969528.77674,16893.9390575535,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",27,"PFLO:ALL_PLUR",0,-8728728802.57511,17457.4576051502,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",28,"PFLO:ALL_PLUR",0,-8987083148.84505,17974.1662976901,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",29,"PFLO:ALL_PLUR",0,-9222769422.53712,18445.5388450742,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",30,"PFLO:ALL_PLUR",0,-9436493016.80564,18872.9860336113,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",31,"PFLO:ALL_PLUR",0,-9629125804.49747,19258.2516089949,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",32,"PFLO:ALL_PLUR",0,-9801178024.81657,19602.3560496331,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",33,"PFLO:ALL_PLUR",0,-9953273985.19002,19906.54797038,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",34,"PFLO:ALL_PLUR",0,-10086012360.7804,20172.0247215609,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",35,"PFLO:ALL_PLUR",0,-10199967494.5216,20399.9349890432,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",4,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",5,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",6,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",7,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",8,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",9,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",21,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",22,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",23,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",24,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",25,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",26,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",27,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",28,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",29,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",30,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",31,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",32,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",33,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",34,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",35,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",4,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",5,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",6,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",7,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",8,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",9,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_kerosene","cb:enfu:fuel_cost:X:X"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,128766777.094604,-257.533554189208,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,253608221.806169,-507.216443612338,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,374603310.900618,-749.206621801236,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,491719685.903896,-983.439371807792,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,602399787.308336,-1204.79957461667,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,707268859.62008,-1414.53771924016,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,808531076.597804,-1617.06215319561,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,906842286.303227,-1813.68457260645,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,1002055289.274,-2004.110578548,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,1093420292.04975,-2186.8405840995,"totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
